SAMEA2619548_2907062_10	-	231	graftmFCs2LH.aln	-	246	1.1e-22	89.9	19.2	1	1	2.9e-26	1.3e-22	89.7	19.2	6	244	10	222	6	224	0.89
SAMEA2621812_1118336_2	-	246	graftmFCs2LH.aln	-	246	1.2e-22	89.8	23.9	1	1	3.5e-26	1.5e-22	89.4	23.9	8	244	28	237	22	239	0.90
SAMEA2621044_95932_10	-	271	graftmFCs2LH.aln	-	246	1.2e-22	89.8	18.3	1	1	3.5e-26	1.6e-22	89.4	18.3	5	244	42	257	39	259	0.91
SAMEA2620404_733619_3	-	272	graftmFCs2LH.aln	-	246	1.2e-22	89.8	18.8	1	1	3.7e-26	1.7e-22	89.3	18.8	6	245	31	266	27	267	0.88
SAMEA2619376_10978_7	-	248	graftmFCs2LH.aln	-	246	1.3e-22	89.7	18.4	1	1	3.6e-26	1.6e-22	89.4	18.4	4	244	26	241	24	243	0.87
SAMEA2619766_249_6	-	238	graftmFCs2LH.aln	-	246	1.4e-22	89.6	23.8	1	1	3.7e-26	1.7e-22	89.3	23.8	5	244	11	226	8	228	0.89
SAMEA2623734_3302266_2	-	255	graftmFCs2LH.aln	-	246	1.4e-22	89.6	13.8	1	1	3.9e-26	1.7e-22	89.3	13.8	9	244	20	249	13	251	0.82
SAMEA2622097_968367_6	-	243	graftmFCs2LH.aln	-	246	1.4e-22	89.5	18.2	1	1	3.9e-26	1.8e-22	89.2	18.2	7	244	27	236	22	238	0.89
SAMEA2621066_1483717_1	-	276	graftmFCs2LH.aln	-	246	1.4e-22	89.5	16.4	1	1	4.1e-26	1.8e-22	89.2	16.4	5	243	62	275	59	276	0.89
SAMEA2591122_1875186_4	-	243	graftmFCs2LH.aln	-	246	1.5e-22	89.5	21.2	1	1	4.1e-26	1.8e-22	89.2	21.2	8	244	27	236	21	238	0.88
SAMEA2619907_1989336_6	-	256	graftmFCs2LH.aln	-	246	1.5e-22	89.5	23.5	1	1	4.1e-26	1.8e-22	89.2	23.5	6	244	35	246	31	248	0.90
SAMEA2621839_95136_5	-	245	graftmFCs2LH.aln	-	246	1.5e-22	89.4	19.5	1	1	4.2e-26	1.9e-22	89.1	19.5	6	244	8	235	5	237	0.87
SAMEA2622336_1302664_4	-	275	graftmFCs2LH.aln	-	246	1.5e-22	89.4	11.7	1	1	4.2e-26	1.9e-22	89.1	11.7	9	245	35	261	30	262	0.88
SAMEA2591108_248239_14	-	229	graftmFCs2LH.aln	-	246	1.5e-22	89.4	24.4	1	1	4.2e-26	1.8e-22	89.2	24.4	5	244	10	222	7	224	0.88
SAMEA2591122_268357_9	-	236	graftmFCs2LH.aln	-	246	1.6e-22	89.4	25.2	1	1	4.1e-26	1.8e-22	89.2	25.2	7	244	11	222	6	224	0.88
SAMEA2622452_2958485_1	-	226	graftmFCs2LH.aln	-	246	1.6e-22	89.4	19.6	1	1	4.1e-26	1.8e-22	89.2	19.6	7	244	10	219	5	221	0.92
SAMEA2623116_1826693_7	-	228	graftmFCs2LH.aln	-	246	1.6e-22	89.4	18.8	1	1	4.3e-26	1.9e-22	89.1	18.8	6	245	6	221	2	222	0.88
SAMEA2622843_2054554_2	-	229	graftmFCs2LH.aln	-	246	1.6e-22	89.4	22.5	1	1	4.4e-26	1.9e-22	89.1	22.5	5	244	6	218	3	220	0.86
SAMEA2622796_1352623_4	-	263	graftmFCs2LH.aln	-	246	1.6e-22	89.3	18.6	1	1	4.8e-26	2.1e-22	89.0	18.6	8	244	48	256	42	258	0.90
SAMEA2621423_135581_12	-	241	graftmFCs2LH.aln	-	246	1.6e-22	89.3	21.2	1	1	4.5e-26	2e-22	89.1	21.2	8	244	21	235	15	237	0.89
SAMEA2621260_2233801_12	-	233	graftmFCs2LH.aln	-	246	1.7e-22	89.3	20.7	1	1	4.6e-26	2.1e-22	89.0	20.7	7	244	11	222	7	224	0.88
SAMEA2619548_1380473_6	-	498	graftmFCs2LH.aln	-	246	1.7e-22	89.3	11.6	1	2	8.2e-07	0.0037	26.0	0.9	3	90	112	216	110	223	0.76
SAMEA2619548_1380473_6	-	498	graftmFCs2LH.aln	-	246	1.7e-22	89.3	11.6	2	2	1.1e-19	4.9e-16	68.1	3.9	114	245	294	468	291	469	0.87
SAMEA2621278_2132769_13	-	232	graftmFCs2LH.aln	-	246	1.8e-22	89.2	21.3	1	1	4.9e-26	2.2e-22	88.9	21.3	7	244	8	219	4	221	0.88
SAMEA2619678_602943_3	-	237	graftmFCs2LH.aln	-	246	1.8e-22	89.2	24.8	1	1	4.8e-26	2.1e-22	89.0	24.8	7	244	11	223	6	225	0.87
SAMEA2621221_1546042_6	-	341	graftmFCs2LH.aln	-	246	1.9e-22	89.2	8.7	1	1	5.7e-26	2.5e-22	88.7	8.7	4	144	135	291	132	313	0.83
SAMEA2591108_590191_1	-	483	graftmFCs2LH.aln	-	246	1.9e-22	89.1	4.0	1	1	9.9e-26	4.4e-22	87.9	4.0	7	241	105	471	102	476	0.77
SAMEA2620081_1978164_5	-	272	graftmFCs2LH.aln	-	246	2e-22	89.0	21.5	1	1	5.9e-26	2.6e-22	88.7	21.5	9	244	44	265	38	267	0.87
SAMEA2619678_621622_11	-	274	graftmFCs2LH.aln	-	246	2.1e-22	89.0	19.4	1	1	6.1e-26	2.7e-22	88.6	19.4	9	244	47	268	41	270	0.86
SAMEA2621423_1637224_44	-	240	graftmFCs2LH.aln	-	246	2.1e-22	89.0	19.3	1	1	5.9e-26	2.6e-22	88.7	19.3	7	245	20	234	16	235	0.89
SAMEA2622817_2205006_3	-	288	graftmFCs2LH.aln	-	246	2.1e-22	89.0	16.7	1	1	6.1e-26	2.7e-22	88.6	16.7	10	242	44	268	38	272	0.84
SAMEA2621222_592378_3	-	261	graftmFCs2LH.aln	-	246	2.2e-22	88.9	20.4	1	1	6.6e-26	3e-22	88.5	20.4	5	244	35	248	32	250	0.91
SAMEA2621839_2332429_3	-	251	graftmFCs2LH.aln	-	246	2.4e-22	88.8	18.2	1	1	6.6e-26	2.9e-22	88.5	18.2	7	245	21	241	16	242	0.84
SAMEA2619907_993517_7	-	256	graftmFCs2LH.aln	-	246	2.4e-22	88.8	22.2	1	1	7.3e-26	3.2e-22	88.4	22.2	6	244	33	245	29	247	0.87
SAMEA2622119_1539659_4	-	256	graftmFCs2LH.aln	-	246	2.4e-22	88.8	21.5	1	1	5.5e-26	2.4e-22	88.8	21.5	6	245	33	246	29	247	0.88
SAMEA2591074_180874_3	-	259	graftmFCs2LH.aln	-	246	2.5e-22	88.8	19.1	1	1	7.4e-26	3.3e-22	88.3	19.1	8	245	37	248	31	249	0.86
SAMEA2620980_1429918_4	-	231	graftmFCs2LH.aln	-	246	2.5e-22	88.7	21.0	1	1	6.6e-26	2.9e-22	88.5	21.0	7	244	12	223	7	225	0.88
SAMEA2623734_1132328_2	-	250	graftmFCs2LH.aln	-	246	2.7e-22	88.6	19.1	1	1	7e-26	3.1e-22	88.4	19.1	9	245	16	242	9	243	0.83
SAMEA2591122_2062803_1	-	236	graftmFCs2LH.aln	-	246	2.7e-22	88.6	24.0	1	1	7.3e-26	3.3e-22	88.4	24.0	5	244	11	229	8	231	0.86
SAMEA2621401_1135227_4	-	245	graftmFCs2LH.aln	-	246	2.7e-22	88.6	20.3	1	1	7.2e-26	3.2e-22	88.4	20.3	6	244	8	235	4	237	0.91
SAMEA2622765_625272_39	-	251	graftmFCs2LH.aln	-	246	2.8e-22	88.6	24.0	1	1	7.7e-26	3.4e-22	88.3	24.0	5	244	24	237	21	239	0.88
SAMEA2621487_818947_36	-	249	graftmFCs2LH.aln	-	246	2.8e-22	88.6	17.0	1	1	7.3e-26	3.2e-22	88.4	17.0	9	245	23	243	15	244	0.86
SAMEA2619678_705728_76	-	235	graftmFCs2LH.aln	-	246	2.8e-22	88.6	8.2	1	1	1.5e-25	6.8e-22	87.3	8.2	19	243	22	221	6	224	0.84
SAMEA2619667_23323_2	-	231	graftmFCs2LH.aln	-	246	2.8e-22	88.6	20.0	1	1	7.6e-26	3.4e-22	88.3	20.0	8	245	14	225	9	226	0.88
SAMEA2621075_2935068_2	-	248	graftmFCs2LH.aln	-	246	2.9e-22	88.5	28.2	1	1	8e-26	3.6e-22	88.2	28.2	5	244	27	239	24	241	0.89
SAMEA2620339_2097359_5	-	239	graftmFCs2LH.aln	-	246	3.1e-22	88.4	20.3	1	1	8.1e-26	3.6e-22	88.2	20.3	6	244	12	227	8	229	0.90
SAMEA2621551_2619725_4	-	241	graftmFCs2LH.aln	-	246	3.2e-22	88.4	22.8	1	1	8.7e-26	3.9e-22	88.1	22.8	8	245	20	233	14	234	0.85
SAMEA2623116_1528666_34	-	239	graftmFCs2LH.aln	-	246	3.4e-22	88.3	24.1	1	1	9.3e-26	4.1e-22	88.0	24.1	5	244	11	226	8	228	0.85
SAMEA2619548_518632_4	-	241	graftmFCs2LH.aln	-	246	3.5e-22	88.3	19.9	1	1	9.4e-26	4.2e-22	88.0	19.9	9	245	16	234	10	235	0.88
SAMEA2591074_1428164_3	-	262	graftmFCs2LH.aln	-	246	3.5e-22	88.2	17.8	1	1	1e-25	4.5e-22	87.9	17.8	9	245	40	253	33	254	0.89
SAMEA2619678_1610908_6	-	242	graftmFCs2LH.aln	-	246	3.6e-22	88.2	18.4	1	1	1e-25	4.4e-22	87.9	18.4	7	244	26	235	21	237	0.88
SAMEA2619667_4709_2	-	245	graftmFCs2LH.aln	-	246	3.8e-22	88.2	19.5	1	1	1e-25	4.5e-22	87.9	19.5	8	244	30	238	24	240	0.90
SAMEA2620970_293003_1	-	249	graftmFCs2LH.aln	-	246	3.8e-22	88.1	22.6	1	1	1e-25	4.7e-22	87.9	22.6	5	244	22	237	19	239	0.88
SAMEA2621075_480974_3	-	240	graftmFCs2LH.aln	-	246	3.8e-22	88.1	15.6	1	1	1e-25	4.6e-22	87.9	15.6	7	245	20	236	15	237	0.85
SAMEA2622716_671626_6	-	263	graftmFCs2LH.aln	-	246	3.8e-22	88.1	18.3	1	1	1.1e-25	4.7e-22	87.8	18.3	7	245	39	254	34	255	0.89
SAMEA2621203_846438_1	-	168	graftmFCs2LH.aln	-	246	4e-22	88.1	1.0	1	1	1.4e-25	6.1e-22	87.5	1.0	4	117	46	165	43	167	0.92
SAMEA2619782_3477_5	-	227	graftmFCs2LH.aln	-	246	4.1e-22	88.0	21.1	1	1	1.1e-25	4.7e-22	87.8	21.1	7	244	11	219	6	221	0.87
SAMEA2623079_2977145_23	-	266	graftmFCs2LH.aln	-	246	4.2e-22	88.0	18.4	1	1	1.2e-25	5.2e-22	87.7	18.4	9	244	32	259	26	261	0.88
SAMEA2622149_1980102_2	-	253	graftmFCs2LH.aln	-	246	4.2e-22	88.0	17.2	1	1	1.2e-25	5.4e-22	87.6	17.2	7	245	32	245	27	246	0.87
SAMEA2619840_332498_4	-	269	graftmFCs2LH.aln	-	246	4.4e-22	87.9	16.4	1	1	1.3e-25	5.6e-22	87.6	16.4	7	244	9	225	4	227	0.87
SAMEA2620970_778300_13	-	245	graftmFCs2LH.aln	-	246	4.4e-22	87.9	18.8	1	1	1.2e-25	5.2e-22	87.7	18.8	9	245	17	233	11	234	0.85
SAMEA2619952_1356038_6	-	258	graftmFCs2LH.aln	-	246	4.5e-22	87.9	19.5	1	1	1.5e-25	6.6e-22	87.4	19.5	6	244	38	250	34	252	0.87
SAMEA2619548_2641415_7	-	251	graftmFCs2LH.aln	-	246	4.8e-22	87.8	21.2	1	1	1.3e-25	5.7e-22	87.6	21.2	9	245	34	244	27	245	0.90
SAMEA2622219_4955745_1	-	228	graftmFCs2LH.aln	-	246	5.1e-22	87.7	21.5	1	1	1.3e-25	5.9e-22	87.5	21.5	7	244	8	217	3	219	0.87
SAMEA2619667_30600_4	-	251	graftmFCs2LH.aln	-	246	5.1e-22	87.7	19.0	1	1	1.4e-25	6.2e-22	87.4	19.0	8	245	30	242	25	243	0.89
SAMEA2623135_747693_29	-	478	graftmFCs2LH.aln	-	246	5.2e-22	87.7	5.6	1	1	3e-25	1.3e-21	86.3	5.6	45	242	197	467	98	471	0.78
SAMEA2623850_2346507_4	-	269	graftmFCs2LH.aln	-	246	5.3e-22	87.7	19.7	1	1	1.6e-25	7e-22	87.3	19.7	6	244	47	256	44	258	0.91
SAMEA2619840_2011766_7	-	226	graftmFCs2LH.aln	-	246	5.3e-22	87.7	16.3	1	1	1.3e-25	6e-22	87.5	16.3	6	244	3	217	1	219	0.85
SAMEA2622518_556882_2	-	258	graftmFCs2LH.aln	-	246	5.5e-22	87.6	21.5	1	1	1.6e-25	7.1e-22	87.2	21.5	4	244	35	250	33	252	0.87
SAMEA2621278_1852588_2	-	270	graftmFCs2LH.aln	-	246	5.6e-22	87.6	21.9	1	1	1.6e-25	7.1e-22	87.2	21.9	5	244	46	261	43	263	0.88
SAMEA2620570_72113_5	-	248	graftmFCs2LH.aln	-	246	5.7e-22	87.6	23.9	1	1	1.6e-25	7e-22	87.3	23.9	9	244	28	237	21	239	0.88
SAMEA2619376_17652_4	-	246	graftmFCs2LH.aln	-	246	5.8e-22	87.5	15.3	1	1	1.5e-25	6.9e-22	87.3	15.3	7	245	14	240	9	241	0.85
SAMEA2620979_1714800_2	-	241	graftmFCs2LH.aln	-	246	6.1e-22	87.5	23.0	1	1	1.6e-25	7.2e-22	87.2	23.0	9	245	22	236	15	237	0.84
SAMEA2623135_2383291_2	-	259	graftmFCs2LH.aln	-	246	6.5e-22	87.4	20.9	1	1	1.8e-25	7.8e-22	87.1	20.9	6	244	39	251	35	253	0.87
SAMEA2620828_1963811_4	-	242	graftmFCs2LH.aln	-	246	6.7e-22	87.3	18.2	1	1	1.8e-25	8.2e-22	87.0	18.2	5	244	9	222	6	224	0.85
SAMEA2623446_1097789_5	-	203	graftmFCs2LH.aln	-	246	6.7e-22	87.3	15.9	1	1	1.7e-25	7.4e-22	87.2	15.9	26	245	2	196	1	197	0.88
SAMEA2623756_2724639_2	-	230	graftmFCs2LH.aln	-	246	7e-22	87.3	16.8	1	1	1.9e-25	8.3e-22	87.0	16.8	9	244	13	224	6	226	0.87
SAMEA2623116_1093330_5	-	386	graftmFCs2LH.aln	-	246	7.2e-22	87.2	1.0	1	2	4.6e-18	2e-14	62.8	0.1	7	179	11	229	7	245	0.74
SAMEA2623116_1093330_5	-	386	graftmFCs2LH.aln	-	246	7.2e-22	87.2	1.0	2	2	5.4e-06	0.024	23.3	0.1	179	245	277	343	266	344	0.87
SAMEA2623488_2119868_5	-	266	graftmFCs2LH.aln	-	246	8e-22	87.1	18.2	1	1	2.2e-25	9.8e-22	86.8	18.2	8	244	46	260	40	262	0.85
SAMEA2619818_1880_2	-	232	graftmFCs2LH.aln	-	246	8e-22	87.1	16.6	1	1	2.1e-25	9.4e-22	86.9	16.6	6	245	11	222	7	223	0.92
SAMEA2623116_65335_10	-	243	graftmFCs2LH.aln	-	246	8e-22	87.1	19.4	1	1	2.2e-25	9.9e-22	86.8	19.4	7	244	20	236	16	238	0.88
SAMEA2621259_110584_12	-	231	graftmFCs2LH.aln	-	246	8e-22	87.1	24.9	1	1	2.2e-25	9.8e-22	86.8	24.9	4	244	6	220	4	222	0.89
SAMEA2591057_859571_4	-	254	graftmFCs2LH.aln	-	246	8.5e-22	87.0	22.4	1	1	2.5e-25	1.1e-21	86.6	22.4	9	244	31	245	25	247	0.87
SAMEA2623673_2928436_2	-	256	graftmFCs2LH.aln	-	246	9.2e-22	86.9	19.7	1	1	2.7e-25	1.2e-21	86.5	19.7	5	244	32	245	29	247	0.90
SAMEA2622716_1257898_1	-	332	graftmFCs2LH.aln	-	246	9.4e-22	86.8	2.7	1	1	2.5e-25	1.1e-21	86.6	2.7	3	170	72	329	70	332	0.77
SAMEA2621990_1360130_5	-	264	graftmFCs2LH.aln	-	246	1e-21	86.7	15.4	1	1	3.2e-25	1.4e-21	86.3	15.4	5	244	39	251	36	253	0.85
SAMEA2620666_5055_4	-	303	graftmFCs2LH.aln	-	246	1e-21	86.7	16.0	1	1	2.9e-25	1.3e-21	86.4	16.0	3	243	35	266	33	269	0.87
SAMEA2620979_1731696_5	-	259	graftmFCs2LH.aln	-	246	1e-21	86.7	24.1	1	1	3.2e-25	1.4e-21	86.3	24.1	9	244	42	252	37	254	0.86
SAMEA2620970_655405_5	-	235	graftmFCs2LH.aln	-	246	1e-21	86.7	17.2	1	1	2.8e-25	1.2e-21	86.5	17.2	8	245	14	224	9	225	0.88
SAMEA2622452_968957_1	-	232	graftmFCs2LH.aln	-	246	1e-21	86.7	22.1	1	1	2.8e-25	1.2e-21	86.5	22.1	5	244	9	222	6	224	0.88
SAMEA2621221_1194624_2	-	234	graftmFCs2LH.aln	-	246	1.1e-21	86.7	18.0	1	1	2.9e-25	1.3e-21	86.4	18.0	5	244	10	222	7	224	0.87
SAMEA2619782_20629_6	-	235	graftmFCs2LH.aln	-	246	1.2e-21	86.6	24.0	1	1	3e-25	1.3e-21	86.4	24.0	7	244	11	222	6	224	0.87
SAMEA2591122_1883563_6	-	230	graftmFCs2LH.aln	-	246	1.2e-21	86.5	22.3	1	1	2.9e-25	1.3e-21	86.4	22.3	3	244	6	221	4	223	0.89
SAMEA2623627_2805135_39	-	252	graftmFCs2LH.aln	-	246	1.2e-21	86.5	19.4	1	1	3.4e-25	1.5e-21	86.2	19.4	8	244	28	243	22	245	0.87
SAMEA2622716_702007_54	-	232	graftmFCs2LH.aln	-	246	1.2e-21	86.5	19.6	1	1	3.3e-25	1.5e-21	86.2	19.6	5	244	10	224	7	226	0.85
SAMEA2591108_218900_2	-	532	graftmFCs2LH.aln	-	246	1.2e-21	86.5	14.4	1	1	2.7e-24	1.2e-20	83.2	14.4	45	242	263	523	106	527	0.80
SAMEA2621859_1171286_4	-	231	graftmFCs2LH.aln	-	246	1.2e-21	86.5	20.3	1	1	3.4e-25	1.5e-21	86.2	20.3	5	244	8	219	5	221	0.86
SAMEA2622402_1292204_3	-	296	graftmFCs2LH.aln	-	246	1.3e-21	86.4	19.4	1	1	3.7e-25	1.7e-21	86.0	19.4	8	244	77	289	71	291	0.87
SAMEA2591084_1130515_9	-	232	graftmFCs2LH.aln	-	246	1.3e-21	86.4	24.7	1	1	3.4e-25	1.5e-21	86.2	24.7	7	244	11	225	6	227	0.89
SAMEA2619548_2196513_28	-	232	graftmFCs2LH.aln	-	246	1.3e-21	86.4	18.5	1	1	3.6e-25	1.6e-21	86.1	18.5	9	245	16	225	10	226	0.88
SAMEA2620980_803529_3	-	261	graftmFCs2LH.aln	-	246	1.3e-21	86.3	19.8	1	1	4e-25	1.8e-21	86.0	19.8	7	245	38	255	34	256	0.85
SAMEA2619531_1981955_46	-	328	graftmFCs2LH.aln	-	246	1.3e-21	86.3	13.1	1	1	4e-25	1.8e-21	85.9	13.1	6	243	3	278	1	281	0.83
SAMEA2620666_18746_4	-	303	graftmFCs2LH.aln	-	246	1.4e-21	86.3	15.8	1	1	3.6e-25	1.6e-21	86.1	15.8	7	243	39	266	32	269	0.85
SAMEA2591122_1125353_5	-	240	graftmFCs2LH.aln	-	246	1.4e-21	86.3	16.2	1	1	4e-25	1.8e-21	86.0	16.2	7	245	20	236	15	237	0.83
SAMEA2621509_991321_3	-	243	graftmFCs2LH.aln	-	246	1.4e-21	86.2	19.3	1	1	4e-25	1.8e-21	85.9	19.3	7	244	12	232	7	234	0.83
SAMEA2620980_78950_4	-	240	graftmFCs2LH.aln	-	246	1.5e-21	86.2	17.5	1	1	3.9e-25	1.7e-21	86.0	17.5	10	244	21	234	13	236	0.85
SAMEA2621839_1432329_10	-	536	graftmFCs2LH.aln	-	246	1.5e-21	86.2	2.1	1	2	1.4e-12	6.1e-09	44.9	0.1	8	143	23	212	20	263	0.74
SAMEA2621839_1432329_10	-	536	graftmFCs2LH.aln	-	246	1.5e-21	86.2	2.1	2	2	2.1e-11	9.5e-08	41.0	0.2	109	245	265	441	257	442	0.86
SAMEA2623059_2481824_2	-	417	graftmFCs2LH.aln	-	246	1.5e-21	86.2	9.4	1	1	4.8e-25	2.1e-21	85.7	9.4	10	238	28	295	22	303	0.81
SAMEA2620570_2083245_18	-	317	graftmFCs2LH.aln	-	246	1.5e-21	86.2	10.7	1	1	4.2e-25	1.9e-21	85.9	10.7	7	244	58	309	53	311	0.89
SAMEA2619782_5100_3	-	250	graftmFCs2LH.aln	-	246	1.5e-21	86.2	21.1	1	1	4.1e-25	1.8e-21	85.9	21.1	7	245	29	242	25	243	0.90
SAMEA2622765_2234809_12	-	235	graftmFCs2LH.aln	-	246	1.5e-21	86.2	21.3	1	1	4.1e-25	1.8e-21	85.9	21.3	4	244	5	217	3	219	0.86
SAMEA2623116_3701610_5	-	243	graftmFCs2LH.aln	-	246	1.6e-21	86.1	16.7	1	1	4.1e-25	1.8e-21	85.9	16.7	5	245	21	239	17	240	0.87
SAMEA2619667_26627_3	-	253	graftmFCs2LH.aln	-	246	1.6e-21	86.1	21.6	1	1	4.4e-25	1.9e-21	85.8	21.6	8	244	37	246	31	248	0.89
SAMEA2619766_675_32	-	236	graftmFCs2LH.aln	-	246	1.6e-21	86.1	28.3	1	1	4.2e-25	1.9e-21	85.9	28.3	7	244	14	225	9	227	0.90
SAMEA2619678_2729700_18	-	230	graftmFCs2LH.aln	-	246	1.6e-21	86.1	23.1	1	1	4.2e-25	1.9e-21	85.9	23.1	7	244	11	222	6	224	0.87
SAMEA2620970_626409_5	-	240	graftmFCs2LH.aln	-	246	1.8e-21	85.9	21.3	1	1	4.9e-25	2.2e-21	85.7	21.3	9	244	22	233	15	235	0.88
SAMEA2622690_722258_10	-	264	graftmFCs2LH.aln	-	246	1.8e-21	85.9	18.0	1	1	5.1e-25	2.3e-21	85.6	18.0	8	245	21	254	15	255	0.82
SAMEA2591084_1221508_2	-	257	graftmFCs2LH.aln	-	246	1.9e-21	85.9	25.0	1	1	5.3e-25	2.4e-21	85.5	25.0	5	244	36	248	33	250	0.89
SAMEA2619766_6195_2	-	229	graftmFCs2LH.aln	-	246	1.9e-21	85.8	25.1	1	1	5.2e-25	2.3e-21	85.6	25.1	5	244	9	222	6	224	0.87
SAMEA2619766_64065_4	-	234	graftmFCs2LH.aln	-	246	1.9e-21	85.8	17.7	1	1	5.2e-25	2.3e-21	85.6	17.7	8	245	12	229	7	230	0.90
SAMEA2619531_560971_21	-	275	graftmFCs2LH.aln	-	246	2e-21	85.8	21.4	1	1	5.6e-25	2.5e-21	85.5	21.4	10	245	30	269	19	270	0.77
SAMEA2621045_1281069_15	-	234	graftmFCs2LH.aln	-	246	2e-21	85.8	22.9	1	1	5.4e-25	2.4e-21	85.5	22.9	6	245	10	227	6	228	0.91
SAMEA2591108_697781_4	-	238	graftmFCs2LH.aln	-	246	2.1e-21	85.7	23.7	1	1	5.4e-25	2.4e-21	85.5	23.7	7	243	13	225	8	228	0.86
SAMEA2623135_2965560_12	-	225	graftmFCs2LH.aln	-	246	2.1e-21	85.7	21.6	1	1	5.4e-25	2.4e-21	85.5	21.6	8	244	9	217	3	219	0.86
SAMEA2623627_1549160_3	-	234	graftmFCs2LH.aln	-	246	2.1e-21	85.7	21.9	1	1	5.6e-25	2.5e-21	85.5	21.9	6	245	10	227	6	228	0.90
SAMEA2620570_898564_4	-	254	graftmFCs2LH.aln	-	246	2.2e-21	85.7	19.3	1	1	6e-25	2.7e-21	85.4	19.3	7	245	30	245	25	246	0.88
SAMEA2591108_324124_2	-	231	graftmFCs2LH.aln	-	246	2.2e-21	85.7	22.9	1	1	6.1e-25	2.7e-21	85.4	22.9	7	244	15	224	11	226	0.84
SAMEA2622837_2214772_3	-	253	graftmFCs2LH.aln	-	246	2.2e-21	85.6	18.8	1	1	6.8e-25	3e-21	85.2	18.8	5	245	31	245	27	246	0.86
SAMEA2619907_1433952_2	-	254	graftmFCs2LH.aln	-	246	2.3e-21	85.6	20.4	1	1	7.1e-25	3.1e-21	85.1	20.4	6	245	33	246	29	247	0.88
SAMEA2619548_214064_2	-	241	graftmFCs2LH.aln	-	246	2.3e-21	85.6	19.6	1	1	6.3e-25	2.8e-21	85.3	19.6	9	245	22	236	15	237	0.87
SAMEA2622765_1913903_3	-	265	graftmFCs2LH.aln	-	246	2.3e-21	85.6	17.2	1	1	6.6e-25	2.9e-21	85.2	17.2	9	244	29	254	23	256	0.82
SAMEA2623868_3012728_1	-	238	graftmFCs2LH.aln	-	246	2.4e-21	85.5	23.8	1	1	6.5e-25	2.9e-21	85.2	23.8	4	244	14	229	12	231	0.89
SAMEA2621401_490410_5	-	241	graftmFCs2LH.aln	-	246	2.4e-21	85.5	20.1	1	1	6.4e-25	2.9e-21	85.3	20.1	9	244	22	233	15	235	0.87
SAMEA2620929_631349_4	-	258	graftmFCs2LH.aln	-	246	2.4e-21	85.5	22.1	1	1	6.8e-25	3e-21	85.2	22.1	9	245	38	251	31	252	0.87
SAMEA2621779_336054_2	-	259	graftmFCs2LH.aln	-	246	2.7e-21	85.4	23.1	1	1	7.9e-25	3.5e-21	85.0	23.1	10	245	42	251	34	252	0.89
SAMEA2623627_556729_8	-	268	graftmFCs2LH.aln	-	246	2.7e-21	85.4	18.7	1	1	6e-25	2.7e-21	85.4	18.7	8	244	45	262	39	264	0.84
SAMEA2620970_14670_6	-	240	graftmFCs2LH.aln	-	246	2.7e-21	85.3	19.0	1	1	7.2e-25	3.2e-21	85.1	19.0	9	244	21	232	14	234	0.86
SAMEA2620666_14551_7	-	261	graftmFCs2LH.aln	-	246	2.7e-21	85.3	20.6	1	1	8.3e-25	3.7e-21	84.9	20.6	6	245	33	251	29	252	0.92
SAMEA2619802_8158_5	-	227	graftmFCs2LH.aln	-	246	2.7e-21	85.3	22.8	1	1	7.7e-25	3.4e-21	85.0	22.8	4	244	8	220	6	222	0.82
SAMEA2621198_998276_3	-	290	graftmFCs2LH.aln	-	246	2.8e-21	85.3	20.4	1	1	6.2e-25	2.8e-21	85.3	20.4	8	244	69	285	62	287	0.86
SAMEA2622696_1585831_5	-	229	graftmFCs2LH.aln	-	246	2.8e-21	85.3	18.9	1	1	7.4e-25	3.3e-21	85.1	18.9	5	244	9	219	6	221	0.87
SAMEA2619667_7886_12	-	256	graftmFCs2LH.aln	-	246	2.9e-21	85.2	18.3	1	1	8.5e-25	3.8e-21	84.9	18.3	6	245	33	246	29	247	0.88
SAMEA2622695_475850_15	-	237	graftmFCs2LH.aln	-	246	2.9e-21	85.2	22.0	1	1	7.9e-25	3.5e-21	85.0	22.0	5	244	9	222	6	224	0.86
SAMEA2623079_2629121_12	-	301	graftmFCs2LH.aln	-	246	2.9e-21	85.2	21.1	1	1	8.5e-25	3.8e-21	84.9	21.1	8	244	77	294	71	296	0.86
SAMEA2591057_1177359_1	-	241	graftmFCs2LH.aln	-	246	2.9e-21	85.2	22.8	1	1	7.9e-25	3.5e-21	85.0	22.8	9	245	22	236	15	237	0.88
SAMEA2622837_2510011_5	-	254	graftmFCs2LH.aln	-	246	3.1e-21	85.2	15.2	1	1	9.9e-25	4.4e-21	84.7	15.2	6	244	33	245	29	247	0.90
SAMEA2591122_2271310_3	-	241	graftmFCs2LH.aln	-	246	3.1e-21	85.1	21.8	1	1	8.4e-25	3.8e-21	84.9	21.8	10	245	23	236	16	237	0.83
SAMEA2620979_1582675_3	-	247	graftmFCs2LH.aln	-	246	3.1e-21	85.1	17.2	1	1	8.1e-25	3.6e-21	84.9	17.2	5	244	15	237	11	239	0.87
SAMEA2620979_686649_4	-	255	graftmFCs2LH.aln	-	246	3.2e-21	85.1	19.8	1	1	1e-24	4.4e-21	84.6	19.8	5	244	32	245	29	247	0.89
SAMEA2622822_1681618_9	-	256	graftmFCs2LH.aln	-	246	3.2e-21	85.1	19.8	1	1	9.5e-25	4.2e-21	84.7	19.8	5	244	32	245	29	247	0.91
